n,fronteraMax,tamClique,tiempo
18,81,9,693540
18,81,9,692823
18,81,9,691475
18,81,9,697204
18,81,9,763918
18,81,9,718892
18,81,9,699245
18,81,9,673069
18,81,9,767764
18,81,9,835970
18,81,9,700364
19,90,10,903539
19,90,10,927239
19,90,10,866781
19,90,10,904647
19,90,10,897111
19,90,10,911100
19,90,10,897975
19,90,10,887408
19,90,10,1015640
19,90,10,1000012
19,90,10,886210
19,90,10,871689
19,90,10,860106
19,90,10,885535
19,90,10,994917
19,90,10,894071
19,90,10,948654
19,90,10,898992
19,90,10,891482
19,90,10,899001
20,100,10,993022
20,100,10,964175
20,100,10,1059627
20,100,10,1073917
20,100,10,1028334
20,100,10,1000309
20,100,10,952565
20,100,10,992953
20,100,10,960897
20,100,10,987918
20,100,10,1055831
20,100,10,1065156
20,100,10,1093949
20,100,10,946420
20,100,10,987193
20,100,10,978674
20,100,10,1051218
20,100,10,1007820
20,100,10,991731
20,100,10,987639
21,110,11,1262711
21,110,11,1252886
21,110,11,1220444
21,110,11,1253926
21,110,11,1209992
21,110,11,1232475
21,110,11,1227128
21,110,11,1262694
21,110,11,1260472
21,110,11,1230066
21,110,11,1273246
21,110,11,1243562
21,110,11,1252157
21,110,11,1179447
21,110,11,1274305
21,110,11,1277810
21,110,11,1184159
21,110,11,1253968
21,110,11,1351119
21,110,11,1233217
22,121,11,1439465
22,121,11,1391934
22,121,11,1488431
22,121,11,1406393
22,121,11,1483170
22,121,11,1361149
22,121,11,1443718
22,121,11,1450918
22,121,11,1383029
22,121,11,1451440
