n,fronteraMax,tamClique,tiempo
14,23,4,11453474
14,22,4,9092581
14,23,4,7562483
14,19,4,9301283
14,20,3,8547917
14,19,3,9554436
14,24,4,8616495
14,18,4,8778367
14,20,3,10477374
14,19,4,8075765
14,21,4,9075898
14,18,4,9760818
14,21,4,8099315
14,23,3,10293783
14,22,4,8607419
14,19,4,10144638
14,19,4,7628640
14,23,4,9906088
14,23,4,8297292
14,22,4,9126260
15,21,4,18070540
15,24,4,14837673
15,23,4,20292152
15,26,4,14613019
15,29,5,20409671
15,22,4,15911043
15,22,4,21566260
15,22,4,16491386
15,26,4,17840970
15,23,4,20725084
15,21,4,16593259
15,24,4,33377949
15,24,4,16469276
15,25,4,20126827
15,25,4,22668915
15,25,4,17095538
15,24,4,19363329
15,24,4,19567619
15,23,4,13359667
15,20,4,18105930
16,25,4,35997131
16,25,4,33296140
16,27,4,41049930
16,26,4,47272686
16,24,4,34307432
16,26,4,33502367
16,24,4,36120611
16,26,4,31990951
16,27,4,42408297
16,27,4,31629976
16,24,4,46743944
16,26,4,32647066
16,27,5,35829265
16,27,4,38841392
16,29,4,33749864
16,24,4,44898646
16,29,4,33091587
16,27,4,38151399
16,27,4,52673842
16,26,4,45121017
17,34,5,94297838
17,34,5,81363769
17,28,4,88812983
17,30,4,66348018
17,26,4,100626550
17,29,4,143356695
17,27,4,73428768
17,28,4,89592075
17,25,4,75624005
17,29,4,76150284
17,30,5,92366480
17,32,4,76878601
17,29,4,70043015
17,30,5,70769608
17,31,4,110109381
17,31,4,63964760
17,28,5,70420578
17,27,4,68443667
17,27,4,65545007
17,27,5,90774630
18,29,4,146765343
18,33,5,154361305
18,29,4,164519679
18,38,5,149448667
18,35,5,167830756
18,32,5,181126276
18,34,5,131402226
18,28,4,113169531
18,26,4,151197465
18,30,4,243258127
18,32,5,141988086
18,30,4,170435184
18,32,5,185308746
18,31,4,125783455
18,29,4,163560146
18,35,5,205931396
18,34,5,132575900
18,31,4,198525848
18,29,5,137199574
18,34,4,176390649
19,31,4,269805222
19,35,5,342129098
19,34,5,317779787
19,35,5,351753315
19,33,4,434582581
19,39,5,328304871
19,35,5,263290560
19,36,5,232358180
19,33,5,300287940
19,33,5,338374604
19,34,5,363367143
19,38,5,464774065
19,31,5,328392021
19,36,5,736036528
19,33,5,281122059
19,30,4,280903863
19,31,5,281141401
19,33,4,279361403
19,33,5,409890409
19,30,4,311847565
20,35,4,637811640
20,42,5,896820503
20,40,5,508596010
20,32,4,703916964
20,35,5,722698100
20,39,5,633973773
20,38,5,616017998
20,40,5,570648380
20,35,5,553168096
20,42,5,831660678
20,32,5,713765180
20,36,5,874522434
20,43,5,647033770
20,42,5,526425856
20,39,5,616600211
20,37,5,763134771
20,35,5,440128273
20,38,5,509236360
20,40,5,663083153
20,41,5,591195230
21,37,5,971339744
21,38,4,2040781255
21,47,5,1235756726
21,45,5,1167284148
21,40,5,1470661552
21,39,5,1788469417
21,34,4,1338343455
21,44,5,1309053750
21,43,5,1317177739
21,43,5,1252979580
21,39,5,1314892537
21,39,5,1146652630
21,42,5,1361251573
21,44,5,1407685326
21,43,5,1152687194
21,43,5,1220216424
21,43,5,1352249430
21,44,5,1098588233
21,43,5,1238308066
21,43,5,1689944262
22,46,5,4224496865
22,44,5,3622745635
22,49,5,2558806213
22,41,5,2928809444
22,43,5,2062123858
22,48,5,5164199923
22,46,5,2977641517
22,48,5,3299722193
22,49,5,2208157190
22,46,5,3461211783
22,48,6,4291996402
22,45,6,2811076362
22,42,5,3967466542
22,40,5,3406715085
22,48,5,2842645454
22,46,5,2919069123
22,50,5,2740603918
22,38,5,2835991008
22,44,5,3517534624
22,51,5,2844059344
23,51,6,5797430214
23,47,5,5530661564
23,54,6,4584481069
23,53,6,4707225949
23,47,5,5384393351
23,51,6,5648148589
23,47,5,6987373609
23,44,5,4939748719
23,45,5,5670626781
23,46,5,4250157199
23,50,5,6848941271
23,47,5,7375466799
23,53,6,12598439806
23,50,6,4925981402
23,45,5,5590165467
23,45,5,4814461700
23,51,6,5838434264
23,50,6,8810850221
23,45,5,6684294882
23,45,5,7582911413
