n,fronteraMax,tamClique,tiempo
312,205,2,85231075
312,205,2,88465727
312,205,2,84224061
312,205,2,84325342
315,207,2,91005331
315,207,2,89877998
315,207,2,88905618
315,207,2,85518161
315,207,2,92552931
318,209,2,92215814
318,209,2,92309004
318,209,2,87000812
318,209,2,86902653
318,209,2,91402830
321,211,2,94827932
321,211,2,92903457
321,211,2,88076709
321,211,2,88491784
321,211,2,92883281
324,213,2,96477074
324,213,2,89874772
324,213,2,95951011
324,213,2,93530939
324,213,2,89862842
327,215,2,96324969
327,215,2,91110583
327,215,2,95782403
327,215,2,94154307
327,215,2,95081411
330,217,2,96905972
330,217,2,97118170
330,217,2,92790835
330,217,2,96882802
330,217,2,96608893
333,219,2,96512706
333,219,2,97237129
333,219,2,98175975
333,219,2,93644266
333,219,2,97887519
336,221,2,98366089
336,221,2,100056700
336,221,2,99120916
336,221,2,100865902
336,221,2,95269495
339,223,2,102850317
339,223,2,101721604
339,223,2,100460082
339,223,2,97650766
339,223,2,102649063
342,225,2,99942040
342,225,2,102984583
342,225,2,102488206
342,225,2,102792132
342,225,2,103917507
345,227,2,104590817
345,227,2,104823112
345,227,2,104314461
345,227,2,99452232
345,227,2,107187403
348,229,2,106491106
348,229,2,104339648
348,229,2,101290048
348,229,2,105866754
348,229,2,100985894
351,231,2,108962344
351,231,2,106565541
351,231,2,102509602
351,231,2,109216061
351,231,2,106487872
354,233,2,110064634
354,233,2,107416661
354,233,2,108128333
354,233,2,108696300
354,233,2,104136286
357,235,2,113694550
357,235,2,106760980
357,235,2,112582155
357,235,2,109899748
357,235,2,104480994
360,237,2,113634921
360,237,2,114209183
360,237,2,110542001
360,237,2,106635676
360,237,2,110603661
363,239,2,110345713
363,239,2,108884295
363,239,2,114094883
363,239,2,112026400
363,239,2,109090712
366,241,2,115638761
366,241,2,110343379
366,241,2,109671142
366,241,2,114957551
366,241,2,111150474
369,243,2,117610511
369,243,2,111537222
369,243,2,115370406
369,243,2,116428613
369,243,2,115463173
372,245,2,119978700
372,245,2,113530678
372,245,2,114446835
372,245,2,117481280
372,245,2,112754824
375,247,2,116534856
375,247,2,115856034
375,247,2,121238123
375,247,2,118585570
375,247,2,120354331
378,249,2,117585168
378,249,2,120849710
378,249,2,115884836
378,249,2,115734317
378,249,2,119882532
381,251,2,119479415
381,251,2,118047287
381,251,2,123702216
381,251,2,117033377
381,251,2,120400764
384,253,2,127447600
384,253,2,125787026
384,253,2,123054419
384,253,2,124073294
384,253,2,123881090
387,255,2,123209858
387,255,2,121750414
387,255,2,120750954
387,255,2,126165718
387,255,2,127514346
390,257,2,129036659
390,257,2,121785741
390,257,2,121636694
390,257,2,127413810
390,257,2,124374115
393,259,2,132567300
393,259,2,129185135
393,259,2,128269034
393,259,2,132266602
393,259,2,129283967
396,261,2,131472897
396,261,2,132342077
396,261,2,126387881
396,261,2,132876346
396,261,2,130725543
399,263,2,134718352
399,263,2,131562378
399,263,2,132117506
399,263,2,126776516
399,263,2,136166460
402,265,2,135966168
402,265,2,133022079
402,265,2,128141586
402,265,2,133667668
402,265,2,127874771
405,267,2,138456164
405,267,2,132695663
405,267,2,130266820
405,267,2,139459886
405,267,2,130683995
408,269,2,140946346
408,269,2,136672140
408,269,2,137857000
408,269,2,140484502
408,269,2,138202820
411,271,2,142786915
411,271,2,138762820
411,271,2,132910793
411,271,2,132975065
411,271,2,133489843
414,273,2,145765179
414,273,2,140638451
414,273,2,134897768
414,273,2,143423725
414,273,2,140798534
417,275,2,138983608
417,275,2,143899341
417,275,2,144625424
417,275,2,137754259
417,275,2,143839623
420,277,2,146731241
420,277,2,144292280
420,277,2,143527500
420,277,2,138419640
420,277,2,142016517
423,279,2,147932052
423,279,2,149090599
423,279,2,139593879
423,279,2,139798232
423,279,2,140084144
426,281,2,144551330
426,281,2,151961717
426,281,2,146802480
426,281,2,150167185
426,281,2,149570265
429,283,2,151955470
429,283,2,150336955
429,283,2,152070454
429,283,2,145194755
429,283,2,151352208
432,285,2,146338845
432,285,2,154162398
432,285,2,151929838
432,285,2,153886110
432,285,2,151780862
435,287,2,157471813
435,287,2,146823194
435,287,2,154214864
435,287,2,147345889
435,287,2,152882139
438,289,2,161531879
438,289,2,149112849
438,289,2,148576077
438,289,2,147262660
438,289,2,148451104
441,291,2,153010923
441,291,2,160365478
441,291,2,150500776
441,291,2,150141628
441,291,2,155638907
444,293,2,163404037
444,293,2,151030232
444,293,2,153808058
444,293,2,161914138
444,293,2,160955830
447,295,2,164378733
447,295,2,161713264
447,295,2,162382457
447,295,2,161470563
447,295,2,154533277
450,297,2,164999909
450,297,2,156340575
450,297,2,163312634
450,297,2,163204075
450,297,2,166360618
453,299,2,168145267
453,299,2,164070378
453,299,2,163972321
453,299,2,158023272
453,299,2,166335209
456,301,2,171029991
456,301,2,159303811
456,301,2,165554855
456,301,2,159548008
456,301,2,165677846
459,303,2,169796141
459,303,2,169588944
459,303,2,167913511
459,303,2,168492292
459,303,2,167691044
462,305,2,174891797
462,305,2,172076312
462,305,2,172940051
462,305,2,168793500
462,305,2,172231185
465,307,2,173431807
465,307,2,171002654
465,307,2,165227046
465,307,2,174863330
465,307,2,165639796
468,309,2,173954362
468,309,2,173413558
468,309,2,175730984
468,309,2,177822162
468,309,2,166956879
471,311,2,171740779
471,311,2,168671742
471,311,2,176935685
471,311,2,176479207
471,311,2,181295968
474,313,2,179615730
474,313,2,169537489
474,313,2,179639280
474,313,2,181089515
474,313,2,172841026
477,315,2,179969489
477,315,2,172163032
477,315,2,180701890
477,315,2,170915526
477,315,2,180898669
480,317,2,187237564
480,317,2,183121318
480,317,2,172721460
480,317,2,184600069
480,317,2,183821986
483,319,2,188558152
483,319,2,182454049
483,319,2,177060240
483,319,2,175120294
483,319,2,177826184
486,321,2,190655505
486,321,2,186897901
486,321,2,185913968
486,321,2,188269964
486,321,2,184569231
489,323,2,183011666
489,323,2,190742494
489,323,2,181497004
489,323,2,190375535
489,323,2,180892299
492,325,2,192257027
492,325,2,192040193
492,325,2,192605311
492,325,2,191924509
492,325,2,192364572
495,327,2,185131469
495,327,2,193003694
495,327,2,194522472
495,327,2,191231091
495,327,2,191840227
498,329,2,196276319
498,329,2,196238256
498,329,2,195360690
498,329,2,192732226
498,329,2,188170364
501,331,2,198484140
501,331,2,189735389
501,331,2,197749523
501,331,2,196346945
501,331,2,186395517
504,333,2,202820039
504,333,2,201327488
504,333,2,190458803
504,333,2,199579008
504,333,2,198412053
507,335,2,204554639
507,335,2,203901037
507,335,2,191322823
507,335,2,203705868
507,335,2,199494549
510,337,2,206701214
510,337,2,204377316
510,337,2,204007529
510,337,2,190730185
510,337,2,205513933
513,339,2,203295655
513,339,2,206577470
513,339,2,204223516
513,339,2,208481147
513,339,2,204815450
516,341,2,202627170
516,341,2,198345695
516,341,2,208507675
516,341,2,197141446
516,341,2,210776595
519,343,2,214873794
519,343,2,208517135
519,343,2,211079389
519,343,2,212507875
519,343,2,201674258
522,345,2,211176396
522,345,2,214782482
522,345,2,210774448
522,345,2,202196268
522,345,2,214010346
525,347,2,204831935
525,347,2,204481955
525,347,2,213595632
525,347,2,216142224
525,347,2,214632857
528,349,2,215241815
528,349,2,214858066
528,349,2,204963435
528,349,2,220273277
528,349,2,205742865
531,351,2,218405074
531,351,2,218929769
531,351,2,218716291
531,351,2,219736470
531,351,2,218253987
534,353,2,224558210
534,353,2,215788851
534,353,2,223160799
534,353,2,219994089
534,353,2,210221153
537,355,2,212572790
537,355,2,223218659
537,355,2,214153102
537,355,2,224057267
537,355,2,226786164
540,357,2,228810070
540,357,2,224405955
540,357,2,214275962
540,357,2,213354895
540,357,2,224479884
543,359,2,231197510
543,359,2,218591951
543,359,2,218017784
543,359,2,224789815
543,359,2,227920355
546,361,2,235690900
546,361,2,218512646
546,361,2,229783408
546,361,2,230081546
546,361,2,220361451
549,363,2,236197632
549,363,2,232803000
549,363,2,229681472
549,363,2,233408411
549,363,2,233126716
552,365,2,224565912
552,365,2,235835034
552,365,2,235824019
552,365,2,224217291
552,365,2,222875317
555,367,2,239223724
555,367,2,224977215
555,367,2,240418710
555,367,2,225182854
555,367,2,233589757
558,369,2,236485500
558,369,2,241092271
558,369,2,241332053
558,369,2,242452788
558,369,2,240927007
561,371,2,234387664
561,371,2,239633532
561,371,2,238642324
561,371,2,228750914
561,371,2,240447594
564,373,2,233752350
564,373,2,242255090
564,373,2,244914984
564,373,2,236253744
564,373,2,243361658
567,375,2,236608014
567,375,2,243194842
567,375,2,245744853
567,375,2,242208936
567,375,2,232809105
570,377,2,250102210
570,377,2,249047891
570,377,2,245864445
570,377,2,248947916
570,377,2,236132769
573,379,2,250047641
573,379,2,246595828
573,379,2,250852696
573,379,2,247455262
573,379,2,239571095
576,381,2,255066279
576,381,2,255448048
576,381,2,241369394
576,381,2,254874126
576,381,2,240544644
579,383,2,256256159
579,383,2,254903258
579,383,2,256454116
579,383,2,242530502
579,383,2,241254373
582,385,2,256344409
582,385,2,247531217
582,385,2,256132622
582,385,2,244675733
582,385,2,260708785
585,387,2,249184914
585,387,2,244147867
585,387,2,247587021
585,387,2,248572671
585,387,2,255042962
588,389,2,261963598
588,389,2,248315836
588,389,2,267253627
588,389,2,257415772
588,389,2,249708456
591,391,2,252758507
591,391,2,254229123
591,391,2,263972987
591,391,2,248804916
591,391,2,263192981
594,393,2,259164239
594,393,2,266780974
594,393,2,266502635
594,393,2,269366982
594,393,2,253383654
597,395,2,273675108
597,395,2,271868341
597,395,2,260422777
597,395,2,271840417
597,395,2,264546769
600,397,2,271957476
600,397,2,261987377
600,397,2,266165783
600,397,2,276153575
600,397,2,274395569
603,399,2,276590957
603,399,2,276483084
603,399,2,258424559
603,399,2,273303500
603,399,2,273619113
606,401,2,278912994
606,401,2,261270624
606,401,2,283667364
606,401,2,273478215
606,401,2,277020228
609,403,2,280386649
609,403,2,281417651
609,403,2,279509942
609,403,2,261821122
609,403,2,266136747
612,405,2,282559121
612,405,2,268332572
612,405,2,279285994
612,405,2,278178436
612,405,2,268247090
615,407,2,285082568
615,407,2,287764508
615,407,2,286381314
615,407,2,267433597
615,407,2,270198730
618,409,2,284748243
618,409,2,272357371
618,409,2,284488493
618,409,2,285690461
618,409,2,283728947
621,411,2,289096482
621,411,2,275210651
621,411,2,289087904
621,411,2,288872135
621,411,2,273322330
624,413,2,292555504
624,413,2,277168633
624,413,2,274878936
624,413,2,296711639
624,413,2,290501213
627,415,2,299890982
627,415,2,279968375
627,415,2,278731454
627,415,2,287577231
627,415,2,293842416
630,417,2,298584871
630,417,2,280312164
630,417,2,293044658
630,417,2,298177821
630,417,2,294513410
633,419,2,296760980
633,419,2,284826169
633,419,2,298572218
633,419,2,297798589
633,419,2,299553626
636,421,2,298012321
636,421,2,302789878
636,421,2,301978771
636,421,2,297978296
636,421,2,287414932
639,423,2,308368341
639,423,2,286566126
639,423,2,302249138
639,423,2,302096975
639,423,2,310173792
642,425,2,295922167
642,425,2,307696729
642,425,2,306754648
642,425,2,304567490
642,425,2,309421135
645,427,2,307095024
645,427,2,297899278
645,427,2,293272750
645,427,2,314365129
645,427,2,310429374
648,429,2,300306632
648,429,2,312461168
648,429,2,312795552
648,429,2,312760316
648,429,2,295941864
651,431,2,313460697
651,431,2,315260802
651,431,2,317396326
651,431,2,317264245
651,431,2,298319390
654,433,2,302682190
654,433,2,314746991
654,433,2,301084057
654,433,2,316548544
654,433,2,300281870
657,435,2,305086075
657,435,2,307376636
657,435,2,315763228
657,435,2,324698595
657,435,2,307096854
660,437,2,320526950
660,437,2,330062564
660,437,2,307917594
660,437,2,320443999
660,437,2,324316060
663,439,2,328071578
663,439,2,310654610
663,439,2,326570739
663,439,2,325347139
663,439,2,326401575
666,441,2,330091388
666,441,2,313331643
666,441,2,325413291
666,441,2,327794308
666,441,2,308551933
669,443,2,333857867
669,443,2,328055920
669,443,2,325375745
669,443,2,315333024
669,443,2,333812965
672,445,2,331879668
672,445,2,315210814
672,445,2,331479432
672,445,2,325882689
672,445,2,330237825
675,447,2,344320547
675,447,2,337600859
675,447,2,336697606
675,447,2,321000039
675,447,2,318267216
678,449,2,338388661
678,449,2,339996351
678,449,2,336572678
678,449,2,335287954
678,449,2,339685709
681,451,2,320093023
681,451,2,321194086
681,451,2,342009386
681,451,2,323108714
681,451,2,321753626
684,453,2,344588632
684,453,2,324995924
684,453,2,348172323
684,453,2,348698635
684,453,2,327891001
687,455,2,344844380
687,455,2,339202829
687,455,2,341695381
687,455,2,351812662
687,455,2,331696546
690,457,2,352192834
690,457,2,340133573
690,457,2,346491282
690,457,2,344346457
690,457,2,350997876
693,459,2,354963012
693,459,2,356448431
693,459,2,350026402
693,459,2,356672098
693,459,2,340098707
696,461,2,354960999
696,461,2,355663572
696,461,2,335463373
696,461,2,358079496
696,461,2,348321403
699,463,2,357372661
699,463,2,354848091
699,463,2,358263426
699,463,2,364181177
699,463,2,340430016
702,465,2,343884044
702,465,2,359381674
702,465,2,360660293
702,465,2,366530452
702,465,2,357196742
705,467,2,366159625
705,467,2,361432010
705,467,2,343002640
705,467,2,344589809
705,467,2,348491166
708,469,2,373884031
708,469,2,367254590
708,469,2,361395633
708,469,2,366491584
708,469,2,367959533
711,471,2,371230148
711,471,2,368862347
711,471,2,372669706
711,471,2,370038838
711,471,2,364269201
714,473,2,370402983
714,473,2,374563279
714,473,2,373930787
714,473,2,373890163
714,473,2,372355381
717,475,2,358791872
717,475,2,352917092
717,475,2,371988983
717,475,2,373558603
717,475,2,355307427
720,477,2,365396072
720,477,2,357925640
720,477,2,384208177
720,477,2,362259385
720,477,2,378129537
723,479,2,370510396
723,479,2,379790418
723,479,2,376359269
723,479,2,389575828
723,479,2,359759189
726,481,2,364618947
726,481,2,364341688
726,481,2,376686119
726,481,2,364965181
726,481,2,379197927
729,483,2,386496742
729,483,2,367341534
729,483,2,363313400
729,483,2,368577932
729,483,2,369207643
732,485,2,369990780
732,485,2,386083000
732,485,2,384077687
732,485,2,384139744
732,485,2,373733567
735,487,2,394997254
735,487,2,383937852
735,487,2,373122275
735,487,2,373880541
735,487,2,393155706
738,489,2,398494436
738,489,2,376498879
738,489,2,393564156
738,489,2,378577324
738,489,2,399657862
741,491,2,418373017
741,491,2,435488938
741,491,2,434899211
741,491,2,400734246
741,491,2,376133561
744,493,2,385005131
744,493,2,381867214
744,493,2,400932079
744,493,2,381320924
744,493,2,404110821
747,495,2,400083972
747,495,2,382325473
747,495,2,384860567
747,495,2,409083278
747,495,2,401725987
750,497,2,413220668
750,497,2,402144877
750,497,2,408114163
750,497,2,386243337
750,497,2,406958652
753,499,2,390340672
753,499,2,417361527
753,499,2,387355483
753,499,2,406242562
753,499,2,396300876
756,501,2,408995996
756,501,2,400535118
756,501,2,414058663
756,501,2,391094218
756,501,2,389909634
759,503,2,419964019
759,503,2,417079712
759,503,2,399224007
759,503,2,399983065
759,503,2,411476236
762,505,2,398291093
762,505,2,404050438
762,505,2,419385754
762,505,2,423576403
762,505,2,429470135
765,507,2,425493628
765,507,2,412937323
765,507,2,431945604
765,507,2,426174532
765,507,2,397909710
768,509,2,404996672
768,509,2,427231630
768,509,2,418117406
768,509,2,425985587
768,509,2,429638022
771,511,2,428879999
771,511,2,405236395
771,511,2,403341880
771,511,2,428526119
771,511,2,425851782
774,513,2,425945009
774,513,2,405364031
774,513,2,411255149
774,513,2,414851277
774,513,2,408145571
777,515,2,436447469
777,515,2,435673467
777,515,2,428140981
777,515,2,433617085
777,515,2,433688056
780,517,2,431895799
780,517,2,437444541
780,517,2,433214260
780,517,2,414629784
780,517,2,435297755
783,519,2,448160377
783,519,2,438647761
783,519,2,442068163
783,519,2,422716829
783,519,2,411469635
786,521,2,442439164
786,521,2,443462307
786,521,2,450206040
786,521,2,445605173
786,521,2,421456083
789,523,2,430995934
789,523,2,427305136
789,523,2,461792083
789,523,2,451929458
789,523,2,447239905
792,525,2,455182653
792,525,2,444321968
792,525,2,426972058
792,525,2,432600308
792,525,2,425674084
795,527,2,448617081
795,527,2,442720586
795,527,2,455747999
795,527,2,455865741
795,527,2,443544935
798,529,2,438043448
798,529,2,459670249
798,529,2,455771265
798,529,2,430569446
798,529,2,453599294
801,531,2,443946877
801,531,2,467043246
801,531,2,430131077
801,531,2,462754773
801,531,2,459944417
804,533,2,445180150
804,533,2,442649451
804,533,2,468679902
804,533,2,468509384
804,533,2,448708980
807,535,2,466475943
807,535,2,457908345
807,535,2,480332454
807,535,2,462072636
807,535,2,444628985
810,537,2,473541232
810,537,2,468045199
810,537,2,441735817
810,537,2,447298453
810,537,2,459209710
813,539,2,449796407
813,539,2,467331497
813,539,2,443883552
813,539,2,444987926
813,539,2,445101479
816,541,2,480248531
816,541,2,445221705
816,541,2,451524116
816,541,2,447611706
816,541,2,449449088
819,543,2,480900347
819,543,2,468555627
819,543,2,472994925
819,543,2,480327580
819,543,2,453950114
822,545,2,483967243
822,545,2,452372660
822,545,2,475128566
822,545,2,480594980
822,545,2,483334630
825,547,2,486304408
825,547,2,478932254
825,547,2,457309389
825,547,2,484707430
825,547,2,463890456
828,549,2,483518065
828,549,2,465736396
828,549,2,490238747
828,549,2,496558410
828,549,2,481868785
831,551,2,465496505
831,551,2,485674559
831,551,2,466826619
831,551,2,463858344
831,551,2,465448809
834,553,2,496430454
834,553,2,499736450
834,553,2,488582648
834,553,2,477870886
834,553,2,494070117
837,555,2,496970104
837,555,2,498541311
837,555,2,501418761
837,555,2,498751521
837,555,2,472411061
840,557,2,484791095
840,557,2,494189823
840,557,2,499726299
840,557,2,483177014
840,557,2,505130271
843,559,2,479931640
843,559,2,496728026
843,559,2,508701142
843,559,2,498983655
843,559,2,492680119
846,561,2,511970551
846,561,2,480019254
846,561,2,504744195
846,561,2,495847674
846,561,2,506302648
849,563,2,510221868
849,563,2,482617599
849,563,2,522149172
849,563,2,505634455
849,563,2,501285491
852,565,2,513914392
