n,fronteraMax,tamClique,tiempo
234,153,2,55409716
234,153,2,56965406
237,155,2,58549671
237,155,2,57342400
237,155,2,54795733
237,155,2,57073659
237,155,2,57106718
240,157,2,59895263
240,157,2,56905192
240,157,2,56731122
240,157,2,57917858
240,157,2,56665874
243,159,2,63127820
243,159,2,60292829
243,159,2,56990552
243,159,2,56730286
243,159,2,56901088
246,161,2,62660328
246,161,2,59390041
246,161,2,60537161
246,161,2,59949518
246,161,2,58573044
249,163,2,64277139
249,163,2,61883828
249,163,2,61682717
249,163,2,59170109
249,163,2,62085944
252,165,2,65256256
252,165,2,64887208
252,165,2,62486938
252,165,2,64015636
252,165,2,63319378
255,167,2,66333485
255,167,2,63641705
255,167,2,64311990
255,167,2,65363908
255,167,2,63945980
258,169,2,66039734
258,169,2,65417124
258,169,2,66321664
258,169,2,65143631
258,169,2,65790486
261,171,2,68981953
261,171,2,66575158
261,171,2,66770945
261,171,2,67186837
261,171,2,66475907
264,173,2,70369074
264,173,2,64701905
264,173,2,67468568
264,173,2,65283315
264,173,2,67327853
267,175,2,69841529
267,175,2,68326827
267,175,2,68777239
267,175,2,68495959
267,175,2,70883523
270,177,2,72848671
270,177,2,69929704
270,177,2,67886012
270,177,2,70274169
270,177,2,69864978
273,179,2,70824513
273,179,2,71765512
273,179,2,72000808
273,179,2,71788435
273,179,2,70871652
276,181,2,73471934
276,181,2,73328312
276,181,2,72166742
276,181,2,74557420
276,181,2,72351667
279,183,2,76669771
279,183,2,73278976
279,183,2,73794164
279,183,2,70256494
279,183,2,74166848
282,185,2,74091656
282,185,2,75323880
282,185,2,75322128
282,185,2,74928734
282,185,2,71955528
285,187,2,78920025
285,187,2,77437697
285,187,2,76857752
285,187,2,73415240
285,187,2,72941647
288,189,2,80868008
288,189,2,74556338
288,189,2,77248749
288,189,2,78289497
288,189,2,74525166
291,191,2,80730986
291,191,2,79978447
291,191,2,79520115
291,191,2,81660681
291,191,2,78653620
294,193,2,78984761
294,193,2,78291532
294,193,2,79998282
294,193,2,80309521
294,193,2,77205513
297,195,2,82507526
297,195,2,80678437
297,195,2,78362148
297,195,2,80820121
297,195,2,82295090
300,197,2,86853756
300,197,2,82357626
300,197,2,83591791
300,197,2,82518702
300,197,2,83430945
303,199,2,86249316
303,199,2,80447924
303,199,2,80655184
303,199,2,84610356
303,199,2,84665817
306,201,2,83036782
306,201,2,83495389
306,201,2,85399973
306,201,2,86079088
306,201,2,85670117
309,203,2,89578763
309,203,2,86949661
309,203,2,87406681
309,203,2,83142522
309,203,2,83143795
312,205,2,89158113
312,205,2,84440263
312,205,2,87378795
312,205,2,84606808
312,205,2,89111743
315,207,2,88249115
315,207,2,86224648
315,207,2,90113003
315,207,2,89795787
315,207,2,90334423
318,209,2,88247523
318,209,2,91923709
318,209,2,87073319
318,209,2,93732382
318,209,2,87090606
321,211,2,94712127
321,211,2,91721378
321,211,2,88358210
321,211,2,91255706
321,211,2,91731497
324,213,2,96068741
324,213,2,90569098
324,213,2,94387304
324,213,2,91603883
324,213,2,89393549
327,215,2,93356934
327,215,2,96458321
327,215,2,91306949
327,215,2,95872205
327,215,2,91027544
330,217,2,97528201
330,217,2,96611206
330,217,2,92949500
330,217,2,97416604
330,217,2,94176548
333,219,2,99991757
333,219,2,93904755
333,219,2,94279665
333,219,2,93865824
333,219,2,94117365
336,221,2,101126060
336,221,2,95037104
336,221,2,95275717
336,221,2,99413468
336,221,2,103301214
339,223,2,102147460
339,223,2,101244446
339,223,2,100281598
339,223,2,98106142
339,223,2,100620581
342,225,2,100217932
342,225,2,101772754
342,225,2,98124943
342,225,2,103984496
342,225,2,104334068
345,227,2,105817171
345,227,2,104580025
345,227,2,99571736
345,227,2,103269651
345,227,2,103698441
348,229,2,108647890
348,229,2,100550590
348,229,2,108158385
348,229,2,105239338
348,229,2,100607204
351,231,2,105284148
351,231,2,106642357
351,231,2,106385773
351,231,2,108307002
351,231,2,107442999
354,233,2,109202493
354,233,2,109828594
354,233,2,109385808
354,233,2,104050033
354,233,2,109516880
357,235,2,111832060
357,235,2,111005752
357,235,2,109534362
357,235,2,109308969
357,235,2,104651424
360,237,2,115939305
360,237,2,112833838
360,237,2,111779219
360,237,2,110617902
360,237,2,106788118
363,239,2,114084851
363,239,2,114669824
363,239,2,112364988
363,239,2,114148594
363,239,2,117203256
366,241,2,117548595
366,241,2,115265059
366,241,2,109363943
366,241,2,115674310
366,241,2,109723996
369,243,2,117027777
369,243,2,117611271
369,243,2,119157878
369,243,2,117173740
369,243,2,115565428
372,245,2,119272298
372,245,2,113210371
372,245,2,118494751
372,245,2,118444649
372,245,2,116420334
375,247,2,121951845
375,247,2,120336948
375,247,2,119180908
375,247,2,119467082
375,247,2,114476225
378,249,2,123173271
378,249,2,121483168
378,249,2,120090121
378,249,2,122713287
378,249,2,121155753
381,251,2,119190674
381,251,2,118783494
381,251,2,123970754
381,251,2,122256056
381,251,2,116892633
384,253,2,128037875
384,253,2,121355827
384,253,2,123254042
384,253,2,118170498
384,253,2,118612983
387,255,2,127586017
387,255,2,125778774
387,255,2,126995310
387,255,2,127832886
387,255,2,128373735
390,257,2,123373918
390,257,2,126588699
390,257,2,128528438
390,257,2,128934550
390,257,2,128227631
393,259,2,131991533
393,259,2,126558379
393,259,2,128452431
393,259,2,129939964
393,259,2,130917321
396,261,2,131876068
396,261,2,130780855
396,261,2,132290594
396,261,2,131040252
396,261,2,128066949
399,263,2,128196306
399,263,2,131829404
399,263,2,126720459
399,263,2,132915345
399,263,2,133053649
402,265,2,135501638
402,265,2,131446683
402,265,2,128643785
402,265,2,133894970
402,265,2,133730884
405,267,2,137520421
405,267,2,138296317
405,267,2,135398609
405,267,2,138763850
405,267,2,135254940
408,269,2,133370198
408,269,2,132112745
408,269,2,131654867
408,269,2,137644529
408,269,2,132334475
411,271,2,137726722
411,271,2,140110849
411,271,2,138337478
411,271,2,132845660
411,271,2,141249067
414,273,2,142737798
414,273,2,141729125
414,273,2,144097409
414,273,2,141688869
414,273,2,142355046
417,275,2,146254933
417,275,2,143501527
417,275,2,143324141
417,275,2,136109439
417,275,2,147223508
420,277,2,146137163
420,277,2,145115157
420,277,2,144767223
420,277,2,137766742
420,277,2,145668193
423,279,2,149276175
423,279,2,142294380
423,279,2,148569054
423,279,2,140773168
423,279,2,147248484
426,281,2,146505574
426,281,2,147387062
426,281,2,152169537
426,281,2,142083352
426,281,2,150133796
429,283,2,151605609
429,283,2,151699752
429,283,2,151806507
429,283,2,150288329
429,283,2,146123925
432,285,2,156280689
432,285,2,145401585
432,285,2,151290878
432,285,2,145436436
432,285,2,144684466
435,287,2,158985175
435,287,2,147386081
435,287,2,146968567
435,287,2,153069562
435,287,2,156608959
438,289,2,157044688
438,289,2,155847851
438,289,2,158673707
438,289,2,157068744
438,289,2,149207066
441,291,2,159979247
441,291,2,157862633
441,291,2,159083738
441,291,2,160391935
441,291,2,158210577
444,293,2,160498630
444,293,2,150808302
444,293,2,152284875
444,293,2,159614276
444,293,2,160603966
447,295,2,164401666
447,295,2,154095016
447,295,2,163214709
447,295,2,159921579
447,295,2,162041332
450,297,2,160229471
450,297,2,164920682
450,297,2,154996715
450,297,2,163782889
450,297,2,165738990
453,299,2,159383559
453,299,2,166963303
453,299,2,164894369
453,299,2,167506299
453,299,2,156726528
456,301,2,171114113
456,301,2,168558263
456,301,2,162394215
456,301,2,158881872
456,301,2,165586444
459,303,2,172566298
459,303,2,160759391
459,303,2,160897912
459,303,2,173626054
459,303,2,169327288
462,305,2,165304739
462,305,2,161845680
462,305,2,169779108
462,305,2,171591464
462,305,2,169518816
465,307,2,168177579
465,307,2,173091415
465,307,2,171341556
465,307,2,171315881
465,307,2,176126394
468,309,2,175515693
468,309,2,165520173
468,309,2,167578099
468,309,2,175610832
468,309,2,165629549
471,311,2,180406929
471,311,2,169061226
471,311,2,175152418
471,311,2,178240860
471,311,2,176338129
474,313,2,175489867
474,313,2,170212404
474,313,2,180783755
474,313,2,170944621
474,313,2,176088675
477,315,2,181847655
477,315,2,176781250
477,315,2,171782970
477,315,2,173173412
477,315,2,172771704
480,317,2,182345271
480,317,2,185825796
480,317,2,176447034
480,317,2,184412215
480,317,2,174288082
483,319,2,186257298
483,319,2,177030170
483,319,2,187861300
483,319,2,185089397
483,319,2,185148226
486,321,2,187881359
486,321,2,179465527
486,321,2,191126744
486,321,2,178038794
486,321,2,178135428
489,323,2,192402121
489,323,2,190400937
489,323,2,189864953
489,323,2,187138158
489,323,2,187990620
492,325,2,184559547
492,325,2,190515018
492,325,2,194309059
492,325,2,182774823
492,325,2,182100786
495,327,2,187137658
495,327,2,184187092
495,327,2,184576555
495,327,2,193000654
495,327,2,183351216
498,329,2,188562988
498,329,2,186858905
498,329,2,193239490
498,329,2,195755585
498,329,2,185005262
501,331,2,197817870
501,331,2,196689644
501,331,2,198609211
501,331,2,194201474
501,331,2,188664003
504,333,2,192050445
504,333,2,198861295
504,333,2,188867010
504,333,2,200860582
504,333,2,189064475
507,335,2,201820253
507,335,2,204748332
507,335,2,201858136
507,335,2,201572841
507,335,2,201650521
510,337,2,196815658
510,337,2,191214558
510,337,2,203259403
510,337,2,206312664
510,337,2,205352031
513,339,2,197997931
513,339,2,195133414
513,339,2,211363358
513,339,2,204244692
513,339,2,196182277
516,341,2,210423309
516,341,2,210410420
516,341,2,208785248
516,341,2,197508183
516,341,2,206544169
519,343,2,201372021
519,343,2,210317333
519,343,2,201030870
519,343,2,210671539
519,343,2,207993038
522,345,2,203673351
522,345,2,203353926
522,345,2,213145476
522,345,2,213211986
522,345,2,212058749
525,347,2,205875661
525,347,2,207544881
525,347,2,211649017
525,347,2,214624084
525,347,2,206092125
528,349,2,220610040
528,349,2,204891829
528,349,2,214922648
528,349,2,213629432
528,349,2,207079953
531,351,2,221007472
531,351,2,216770274
531,351,2,218142631
531,351,2,217044802
531,351,2,219821203
534,353,2,221931855
534,353,2,210996910
534,353,2,222690624
534,353,2,219885847
534,353,2,222874708
537,355,2,214291326
537,355,2,220332847
537,355,2,224703320
537,355,2,214797133
537,355,2,212386531
540,357,2,226371734
540,357,2,215781893
540,357,2,225832616
540,357,2,216472218
540,357,2,225571502
543,359,2,229378394
543,359,2,227431462
543,359,2,231686823
543,359,2,230820430
543,359,2,217863676
546,361,2,231631346
546,361,2,233045449
546,361,2,227022187
546,361,2,230775639
546,361,2,228542491
549,363,2,231172509
549,363,2,233302911
549,363,2,229319634
549,363,2,219090656
549,363,2,220889822
552,365,2,229063127
552,365,2,224379633
552,365,2,234354575
552,365,2,219795102
552,365,2,234647222
555,367,2,238218267
555,367,2,238156805
555,367,2,234113127
555,367,2,240314180
555,367,2,237039328
558,369,2,238728542
558,369,2,241074817
558,369,2,242747911
558,369,2,228059797
558,369,2,225040429
561,371,2,231815583
561,371,2,237894315
561,371,2,229196980
561,371,2,243313127
561,371,2,237741972
564,373,2,247721301
564,373,2,244211966
564,373,2,246753084
564,373,2,243314949
564,373,2,231884270
567,375,2,237663457
567,375,2,243909474
567,375,2,248095093
567,375,2,234741523
567,375,2,235442350
570,377,2,251078208
570,377,2,249711506
570,377,2,236968262
570,377,2,245656572
570,377,2,249311892
573,379,2,285775547
573,379,2,296855341
573,379,2,254211271
573,379,2,250434046
573,379,2,239756248
576,381,2,257989236
576,381,2,253444261
576,381,2,241324491
576,381,2,253069805
576,381,2,243053871
579,383,2,244226754
579,383,2,252519501
579,383,2,242425363
579,383,2,244914819
579,383,2,240642065
582,385,2,255483467
582,385,2,254199911
582,385,2,249536315
582,385,2,245639436
582,385,2,257219677
585,387,2,262606653
585,387,2,262770294
585,387,2,246408018
585,387,2,245961150
585,387,2,259726161
588,389,2,265571303
588,389,2,263415783
588,389,2,262511580
588,389,2,250792315
588,389,2,260973691
591,391,2,270006253
591,391,2,250311300
591,391,2,268103650
591,391,2,261165498
591,391,2,265625604
594,393,2,270794203
594,393,2,267055837
594,393,2,253581462
594,393,2,265830002
594,393,2,265317013
597,395,2,271076866
597,395,2,265713260
597,395,2,256007328
597,395,2,256043443
597,395,2,267686017
600,397,2,272924680
600,397,2,272266574
600,397,2,274476097
600,397,2,268295924
600,397,2,269002226
603,399,2,282330860
603,399,2,274644180
603,399,2,275649894
603,399,2,267383764
603,399,2,272716838
606,401,2,278905748
606,401,2,274515195
606,401,2,279190394
606,401,2,263869138
606,401,2,275602068
609,403,2,285687705
609,403,2,279292619
609,403,2,264294331
609,403,2,277633437
609,403,2,265836367
612,405,2,285056661
612,405,2,279632248
612,405,2,279422134
612,405,2,268707122
612,405,2,266677010
615,407,2,275081791
615,407,2,285992438
615,407,2,268320387
615,407,2,282727445
615,407,2,269552168
618,409,2,274614574
618,409,2,284201683
618,409,2,285074357
618,409,2,288456263
618,409,2,270688229
621,411,2,292805542
621,411,2,273945360
621,411,2,276787662
621,411,2,280556114
621,411,2,279701257
624,413,2,279344676
624,413,2,279768344
624,413,2,291967151
624,413,2,291859794
624,413,2,278967387
627,415,2,298620689
627,415,2,279119160
627,415,2,297215647
627,415,2,278300940
627,415,2,298764979
630,417,2,283692676
630,417,2,286637134
630,417,2,296316085
630,417,2,295434564
630,417,2,300156321
633,419,2,305182938
633,419,2,289469250
633,419,2,285564941
633,419,2,298851753
633,419,2,299318511
636,421,2,305764334
636,421,2,302491298
636,421,2,286520511
636,421,2,302890201
636,421,2,304973171
639,423,2,289058102
639,423,2,305180694
639,423,2,304812344
639,423,2,285541440
639,423,2,303507437
642,425,2,310172513
642,425,2,307920406
642,425,2,288444050
642,425,2,311213611
642,425,2,306997738
645,427,2,295112457
645,427,2,292127350
645,427,2,314214535
645,427,2,294639208
645,427,2,293804601
648,429,2,311464274
648,429,2,340887474
648,429,2,313441030
648,429,2,296468222
648,429,2,306515145
651,431,2,313489441
651,431,2,320092827
651,431,2,297052107
651,431,2,320498851
651,431,2,300544354
654,433,2,322421331
654,433,2,319607184
654,433,2,318848749
654,433,2,303853369
654,433,2,318601713
657,435,2,321941245
657,435,2,321830958
657,435,2,326925031
657,435,2,304616287
657,435,2,317360620
660,437,2,319588318
660,437,2,307393335
660,437,2,318443247
660,437,2,320293523
660,437,2,308724790
663,439,2,327425445
663,439,2,325285754
663,439,2,319743031
663,439,2,329480663
663,439,2,324628757
666,441,2,327570514
666,441,2,332017130
666,441,2,313857994
666,441,2,334713041
666,441,2,335851353
669,443,2,319307754
669,443,2,337382461
669,443,2,335177071
669,443,2,332878794
669,443,2,346695865
672,445,2,320350707
672,445,2,331803917
672,445,2,315395126
672,445,2,316829586
672,445,2,334081114
675,447,2,337395328
675,447,2,336160967
675,447,2,332513440
675,447,2,318418155
675,447,2,320333870
678,449,2,342981688
678,449,2,337209477
678,449,2,336864037
678,449,2,319811852
678,449,2,321789351
681,451,2,338473364
681,451,2,347087670
681,451,2,324525453
681,451,2,337311118
681,451,2,320930665
684,453,2,330479965
684,453,2,344483352
684,453,2,343572584
684,453,2,345052999
684,453,2,341960441
687,455,2,349102847
687,455,2,332401167
687,455,2,346844449
687,455,2,341072892
687,455,2,345200569
690,457,2,331086627
690,457,2,350544800
690,457,2,346618712
690,457,2,353405231
690,457,2,348098178
693,459,2,352188852
693,459,2,332918239
693,459,2,355042562
693,459,2,354378243
693,459,2,351638045
696,461,2,363001772
696,461,2,333405315
696,461,2,347081106
696,461,2,341964661
696,461,2,335268360
699,463,2,358729345
699,463,2,359102923
699,463,2,352574557
699,463,2,358066781
699,463,2,354329920
702,465,2,365283033
702,465,2,368659788
702,465,2,355337574
702,465,2,359931200
702,465,2,363095087
705,467,2,364943107
705,467,2,366255778
705,467,2,359752979
705,467,2,361895457
705,467,2,344497308
708,469,2,350771060
708,469,2,364435738
708,469,2,364053021
708,469,2,372397217
708,469,2,365679641
711,471,2,373059432
711,471,2,350207924
711,471,2,364722362
711,471,2,353701410
711,471,2,366497087
714,473,2,375596611
714,473,2,369253522
714,473,2,368743463
714,473,2,374651166
714,473,2,366753220
717,475,2,376273348
717,475,2,374635463
717,475,2,380512891
717,475,2,349930471
717,475,2,377540750
720,477,2,383511391
720,477,2,384489914
720,477,2,356879254
720,477,2,379869351
720,477,2,375151052
723,479,2,386071682
723,479,2,379882735
723,479,2,357544447
723,479,2,361737583
723,479,2,377205408
726,481,2,384930622
726,481,2,390309360
726,481,2,378211775
726,481,2,380231372
726,481,2,360841815
729,483,2,386748003
729,483,2,370897130
729,483,2,392799412
729,483,2,365322425
729,483,2,393092654
732,485,2,373905419
732,485,2,392522546
732,485,2,366699602
732,485,2,391819917
732,485,2,368528662
735,487,2,397656577
735,487,2,394220683
735,487,2,399016721
735,487,2,374812611
735,487,2,389373817
738,489,2,382777123
738,489,2,393452460
738,489,2,370625250
738,489,2,399949577
738,489,2,395956575
741,491,2,385137913
741,491,2,380654349
741,491,2,398606167
741,491,2,382161349
741,491,2,392630867
744,493,2,404925039
744,493,2,400491596
744,493,2,398623181
744,493,2,395505632
744,493,2,396464550
747,495,2,404943767
747,495,2,377796640
747,495,2,398957990
747,495,2,381150782
747,495,2,391980627
750,497,2,386918727
750,497,2,386641922
750,497,2,406307198
750,497,2,409713324
750,497,2,386817051
753,499,2,388488784
753,499,2,388124743
753,499,2,408032880
753,499,2,408339741
753,499,2,420856819
756,501,2,418416072
756,501,2,402756269
756,501,2,389397908
756,501,2,392573311
756,501,2,415125836
759,503,2,424937192
759,503,2,418271915
759,503,2,415505348
759,503,2,396569800
759,503,2,406854864
762,505,2,397770302
762,505,2,425227828
762,505,2,427643655
762,505,2,418985682
762,505,2,415547955
765,507,2,423516316
765,507,2,400384558
765,507,2,420493695
765,507,2,425708471
765,507,2,397144547
768,509,2,432712720
768,509,2,425146567
768,509,2,437644965
768,509,2,401827167
768,509,2,423840160
771,511,2,426538172
771,511,2,414612550
771,511,2,431388263
771,511,2,405920168
771,511,2,439719313
774,513,2,435589893
774,513,2,415359544
774,513,2,427641941
774,513,2,405356983
774,513,2,438439210
777,515,2,415983142
777,515,2,438816071
777,515,2,449119639
777,515,2,427680071
777,515,2,428910511
780,517,2,450461995
780,517,2,422990797
780,517,2,417970738
780,517,2,438450935
780,517,2,448273440
783,519,2,448432203
783,519,2,436050327
783,519,2,413428140
783,519,2,445115492
783,519,2,430286449
786,521,2,453440762
786,521,2,438883691
786,521,2,436305065
786,521,2,444738027
786,521,2,420846826
789,523,2,453597716
789,523,2,423548101
789,523,2,448669241
789,523,2,447315320
789,523,2,441226460
792,525,2,427877750
792,525,2,447971923
792,525,2,424366779
792,525,2,459955646
792,525,2,418092960
795,527,2,434840973
795,527,2,428941105
795,527,2,455220927
795,527,2,447166376
795,527,2,447654027
798,529,2,464732235
798,529,2,427965284
798,529,2,451514243
798,529,2,447661814
798,529,2,458733810
801,531,2,439187596
801,531,2,440966831
801,531,2,437653148
801,531,2,439028586
801,531,2,438627443
804,533,2,456175894
804,533,2,466421431
804,533,2,453062058
804,533,2,461458873
804,533,2,452178604
807,535,2,463903661
807,535,2,462284945
807,535,2,443286074
807,535,2,462067072
807,535,2,443688976
810,537,2,468471379
810,537,2,469048537
810,537,2,445731249
810,537,2,445290525
810,537,2,446729212
813,539,2,463194710
813,539,2,461364077
813,539,2,484598078
813,539,2,450047657
813,539,2,470570772
816,541,2,478199806
816,541,2,481276411
816,541,2,483809784
816,541,2,469012696
816,541,2,470805994
819,543,2,482660997
819,543,2,481978815
819,543,2,505746397
819,543,2,481181525
819,543,2,473259630
822,545,2,492426700
822,545,2,483744261
822,545,2,472405449
822,545,2,479781116
822,545,2,487212528
825,547,2,477237770
825,547,2,461855988
825,547,2,480154661
825,547,2,458099773
825,547,2,459089144
828,549,2,501712910
828,549,2,491067508
828,549,2,500608527
828,549,2,480935468
828,549,2,464398812
831,551,2,497511863
831,551,2,500479275
831,551,2,501186969
831,551,2,488580527
831,551,2,471349451
834,553,2,506958490
834,553,2,497503808
834,553,2,501050401
834,553,2,465364837
834,553,2,503540770
837,555,2,471770374
837,555,2,495571315
837,555,2,501736722
837,555,2,469769321
837,555,2,495815152
840,557,2,483686427
840,557,2,502196064
840,557,2,479410979
840,557,2,476348963
840,557,2,498581158
843,559,2,479323995
843,559,2,487717898
843,559,2,505988785
843,559,2,509508008
843,559,2,506929447
846,561,2,515925870
846,561,2,522843888
846,561,2,499965969
846,561,2,520200022
846,561,2,515857513
849,563,2,526787537
849,563,2,479256052
849,563,2,520688302
849,563,2,527649663
849,563,2,508882706
852,565,2,529319936
